model,sample_idx,label,pred_prob,gsshap_time,gsshap_nplayers,gsshap_compression,gsshap_comp,gsshap_suff,gsshap_gini,gsshap_efficiency_err,timeshap_time,timeshap_comp,timeshap_suff,timeshap_gini,winshap_time,winshap_comp,winshap_suff,winshap_gini,lime_time,lime_comp,lime_suff,lime_gini,noseg_time,noseg_comp,noseg_suff,noseg_gini,nogrp_time,nogrp_comp,nogrp_suff,nogrp_gini,rank_gs_ts
LSTM,134,1,1.0,0.2832419399637729,3,0.9625,0.0,0.0,-1.0125,0.0,0.525283926166594,1.7881393432617188e-07,0.0,0.44751554825730744,0.26715279393829405,0.0,0.0,-1.0125,0.2719315751455724,0.0,0.0,0.3114812409707084,0.19395146006718278,0.0,0.0,0.3449943597081755,0.7373505160212517,0.0,0.0,-1.0125,
LSTM,135,0,0.41623547673225403,0.26104986807331443,3,0.9625,-0.5837645530700684,0.2410607635974884,0.7955457763959362,2.9802322387695312e-08,0.5237945769913495,-0.40009015798568726,0.5837645530700684,0.1837854855919665,0.2653973789419979,-0.38797587156295776,0.5837645530700684,0.11119471928557068,0.2715023001655936,-0.5511000752449036,0.5837645530700684,0.18728286987687914,0.1937511849682778,-0.5837645530700684,0.25115615129470825,0.8201626436526459,0.7103717920836061,-0.5837645530700684,0.17651355266571045,0.780442372291994,0.6488934925922227
LSTM,136,1,1.0,0.28180383099243045,3,0.9625,0.0,0.0,-1.0125,0.0,0.5258045559749007,0.0,0.0,0.4477083307070038,0.2669218759983778,0.0,0.0,-1.0125,0.2739637289196253,0.0,0.0,0.31251629899154265,0.19400754990056157,0.0,0.0,-1.0125,0.7487334860488772,0.0,0.0,-1.0125,
LSTM,137,0,0.004482384771108627,0.26247767894528806,3,0.9625,-0.9955176115036011,0.0028071983251720667,0.8985668398966178,3.725290298461914e-09,0.522993448888883,-0.9954949617385864,0.9955176115036011,0.2510753867995783,0.26635822001844645,-0.7456311583518982,0.9955176115036011,0.0995142970783438,0.2707787530962378,-0.9743520021438599,0.9955176115036011,0.25132294656035903,0.19365344592370093,-0.9955176115036011,0.0029848041012883186,0.8685324554158349,0.7332386090420187,-0.9955176115036011,0.002439440693706274,0.8943675503651596,0.3712458307587102
LSTM,138,1,0.715187132358551,0.2822264430578798,3,0.9625,-0.284812867641449,0.5436994433403015,0.6159236655910245,5.960464477539063e-08,0.523788999998942,-0.2822030186653137,0.284812867641449,0.09967936092646212,0.2656971369870007,-0.19372011721134186,0.284812867641449,0.09750156251863884,0.2713316979352385,-0.2848034203052521,0.284812867641449,0.11556929477828248,0.19339016592130065,-0.284812867641449,0.5291887521743774,0.7136383486505884,0.7101857240777463,-0.284812867641449,0.42100945115089417,0.7108475243814647,-0.30281696320970397
LSTM,139,0,0.024540556594729424,0.26187119097448885,3,0.9625,-0.9754594564437866,0.019134968519210815,0.8904266267786209,1.30385160446167e-08,0.5211345718707889,-0.7269555330276489,0.9754594564437866,0.1511691051897417,0.2654308881610632,-0.7253619432449341,0.9754594564437866,0.09758034042067032,0.27014358690939844,-0.974722146987915,0.9754594564437866,0.1690467255485204,0.19300498394295573,-0.9754594564437866,0.019578609615564346,0.8730268211836223,0.7130765551701188,-0.9754594564437866,0.019633527845144272,0.8864233515568185,0.4640572884483878
LSTM,140,0,0.04180274158716202,0.2635446828790009,3,0.9625,-0.9581972360610962,0.033308014273643494,0.8826393291009846,2.2351741790771484e-08,0.5226155261043459,-0.7124440670013428,0.9581972360610962,0.19302016936539124,0.26442452892661095,-0.7083682417869568,0.9581972360610962,0.09755144721489928,0.2693870619405061,-0.9576030969619751,0.9581972360610962,0.20733739184320954,0.1927866549231112,-0.9581972360610962,0.03534485772252083,0.8691444711496743,0.7148387560155243,-0.9581972360610962,0.03291191905736923,0.8733174621468649,0.4640572884483878
LSTM,141,0,0.012161357328295708,0.2627989570610225,3,0.9625,-0.987838625907898,0.007724488154053688,0.8962843458808569,4.284083843231201e-08,0.5223077510017902,-0.7388253211975098,0.987838625907898,0.20758501080284653,0.2652177137788385,-0.7376677989959717,0.987838625907898,0.09805119053734068,0.2716834170278162,-0.9823688268661499,0.987838625907898,0.21849993375866683,0.1942614910658449,-0.987838625907898,0.007858134806156158,0.868936833337,0.748942709993571,-0.987838625907898,0.0096527598798275,0.8910108064191036,0.4640572884483878
LSTM,142,0,0.1146477460861206,0.26334413210861385,3,0.9625,-0.8853522539138794,0.06806614249944687,0.8707934934566437,0.0,0.5217618988826871,-0.6422080397605896,0.8853522539138794,0.2035508731131832,0.26510046306066215,-0.63852858543396,0.8853522539138794,0.10085846720508007,0.27039735089056194,-0.8684643507003784,0.8853522539138794,0.21334124269222832,0.1939657439943403,-0.8853522539138794,0.07283841818571091,0.8605612663419895,0.6610989030450583,-0.8853522539138794,0.053821731358766556,0.8420656657567174,0.4640572884483878
LSTM,143,1,1.0,0.2811152550857514,3,0.9625,0.0003536045551300049,0.0,-1.0125,0.0,0.5230055318679661,3.221631050109863e-05,0.0,0.4728850597789642,0.26556843612343073,0.0003536045551300049,0.0,-1.0125,0.27050556312315166,1.6301870346069336e-05,0.0,0.3643051400136521,0.19360907981172204,0.0003536045551300049,0.0,-1.0125,0.5772053678520024,0.0003536045551300049,0.0,-1.0125,
LSTM,144,1,1.0,0.3058419169392437,4,0.95,0.0,0.0,-1.0125,0.0,0.5225961508695036,0.0,0.0,-1.0125,0.26604921091347933,0.0,0.0,-1.0125,0.26839288300834596,0.0,0.0,-1.0125,0.19022491690702736,0.0,0.0,-1.0125,0.7413369258865714,0.0,0.0,0.6999981004303386,
LSTM,145,1,1.0,0.2764099230989814,3,0.9625,0.0,0.0,-1.0125,0.0,0.5156199911143631,0.0003163665533065796,0.0,0.49500000821426515,0.26157089113257825,0.0,0.0,-1.0125,0.26580323791131377,8.940696716308594e-08,0.0,0.3291439384264705,0.18910848605446517,0.0,0.0,0.5682199332272668,0.7347635529004037,0.0,0.0,-1.0125,
LSTM,146,1,1.0,0.2771189569029957,3,0.9625,0.0005445182323455811,0.0,-1.0125,0.0,0.5149782879743725,1.5735626220703125e-05,0.0,0.4730965362231938,0.2622367199510336,0.0005445182323455811,0.0,-1.0125,0.2680650809779763,7.241964340209961e-06,0.0,0.3640885402465539,0.19029888999648392,0.0005445182323455811,0.0,-1.0125,0.6526012769900262,0.0005445182323455811,0.0,-1.0125,
LSTM,147,0,0.13116371631622314,0.25877703493461013,3,0.9625,-0.8688362836837769,0.1161850243806839,0.8421633308670411,5.960464477539063e-08,0.5187245442066342,-0.6290537118911743,0.8688362836837769,0.10450741530228114,0.26430174498818815,-0.618567943572998,0.8688362836837769,0.09750035814886582,0.26789455907419324,-0.868833065032959,0.8688362836837769,0.1140293911235315,0.1915505900979042,-0.8688362836837769,0.1161850243806839,0.8530473222558248,0.6904475749470294,-0.8688362836837769,0.10458183288574219,0.8231247067659266,0.2784343730690327
LSTM,148,1,1.0,0.2800451710354537,3,0.9625,0.001030951738357544,0.0,-1.0125,0.0,0.5174354431219399,7.450580596923828e-06,0.0,0.472261455139086,0.2625541801098734,0.001030951738357544,0.0,-1.0125,0.2675308370962739,3.1888484954833984e-06,0.0,0.36382575532281747,0.1900837030261755,0.001030951738357544,0.0,-1.0125,0.745842084987089,0.0,0.0,0.8374613153267705,
LSTM,149,1,1.0,0.2777304018381983,3,0.9625,0.0005976259708404541,0.0,-1.0125,0.0,0.5181133390869945,2.568960189819336e-05,0.0,0.4729220412353796,0.2637734948657453,0.0005976259708404541,0.0,-1.0125,0.26782324095256627,1.1056661605834961e-05,0.0,0.36405795908147875,0.19081824109889567,0.0005976259708404541,0.0,-1.0125,0.7060141221154481,0.0005976259708404541,0.0,-1.0125,
LSTM,150,0,0.007478838786482811,0.25969104282557964,3,0.9625,-0.9925211668014526,0.003247477114200592,0.8977553541646273,5.587935447692871e-09,0.5196179610211402,-0.9925180673599243,0.9925211668014526,0.25463622962086574,0.2631007288582623,-0.7413879632949829,0.9925211668014526,0.10154785830729418,0.2689842318650335,-0.9512097835540771,0.9925211668014526,0.24921040016020624,0.1906358739361167,-0.9925211668014526,0.0035110122989863157,0.8686147962731858,0.707295403117314,-0.9925211668014526,0.0033070624340325594,0.8940801671030174,0.3712458307587102
LSTM,151,0,0.47611168026924133,0.26119703403674066,3,0.9625,-0.523888349533081,0.25568434596061707,0.819997207680893,2.9802322387695312e-08,0.5199577461462468,-0.28219401836395264,0.523888349533081,0.18901793731370842,0.26321281399577856,-0.27913913130760193,0.523888349533081,0.09984726566809177,0.2696309129241854,-0.5162457227706909,0.523888349533081,0.20232906909193615,0.19050390110351145,-0.523888349533081,0.25151434540748596,0.8255584005522472,0.7064599678851664,-0.523888349533081,0.26969414949417114,0.8138990692027386,0.4640572884483878
LSTM,152,1,1.0,0.30471681500785053,4,0.95,0.0,0.0,-1.0125,0.0,0.5195490920450538,0.0,0.0,-1.0125,0.26408264390192926,0.0,0.0,-1.0125,0.268510740948841,0.0,0.0,-1.0125,0.19144238391891122,0.0,0.0,-1.0125,0.7904723540414125,0.0,0.0,0.6695302043891411,
LSTM,153,1,1.0,0.2783217839896679,3,0.9625,0.0,0.0,-1.0125,0.0,0.5189669360406697,0.0,0.0,-1.0125,0.26325066993013024,0.0,0.0,-1.0125,0.268466433044523,0.0,0.0,-1.0125,0.190878096036613,0.0,0.0,-1.0125,0.46503576706163585,0.0,0.0,-1.0125,
LSTM,154,1,1.0,0.27918877894990146,3,0.9625,0.0011634379625320435,0.0,-1.0125,0.0,0.5186277290340513,5.900859832763672e-06,0.0,0.47254206280498723,0.26399008790031075,0.0011634379625320435,0.0,-1.0125,0.26834563189186156,2.473592758178711e-06,0.0,0.36458681500209655,0.19093624292872846,0.0011634379625320435,0.0,-1.0125,0.7462491099722683,0.0011634379625320435,0.0,-1.0125,
LSTM,155,1,1.0,0.25953908008523285,3,0.9625,0.0,0.0,-1.0125,0.0,0.5205200789496303,0.0,0.0,0.4482758314653845,0.2633061110973358,0.0,0.0,-1.0125,0.2676578110549599,0.0,0.0,0.31069594538515455,0.1922422251664102,0.0,0.0,-1.0125,0.7047772139776498,0.0,0.0,-1.0125,
LSTM,156,0,0.0010115215554833412,0.25972951482981443,3,0.9625,-0.9989884495735168,0.00030564313055947423,0.8997960715694742,2.8870999813079834e-08,0.5184907889924943,-0.9933987855911255,0.9989883899688721,0.3593241086311474,0.26339121512137353,-0.7489143013954163,0.9989883899688721,0.2197912132796116,0.2680067478213459,-0.7499374151229858,0.9989883899688721,0.2893621230762222,0.19121143594384193,-0.9989884495735168,0.0004018250619992614,0.8874599927278923,0.689952660119161,-0.9989884495735168,0.00048539770068600774,0.8936955305440275,-0.3712458307587102
LSTM,157,0,0.638904869556427,0.25910870218649507,3,0.9625,-0.361095130443573,0.4264146685600281,0.7308231750314367,2.9802322387695312e-08,0.5191495998296887,-0.1245831847190857,0.361095130443573,0.18632580112922636,0.26344229001551867,-0.11799606680870056,0.361095130443573,0.10035714665403606,0.26853500097058713,-0.35472047328948975,0.361095130443573,0.1994526524869984,0.18962925719097257,-0.361095130443573,0.4264146685600281,0.7952190123029983,0.7052722559310496,-0.361095130443573,0.3781779706478119,0.7835994033344924,0.4640572884483878
LSTM,158,1,1.0,0.27875174419023097,3,0.9625,0.0006986409425735474,0.0,-1.0125,0.0,0.5175390671938658,0.0003271251916885376,0.0,0.47331154446445933,0.26273176702670753,0.0006986409425735474,0.0,-1.0125,0.26745271496474743,0.00022849440574645996,0.0,0.3651017339593672,0.19078237190842628,0.0006986409425735474,0.0,-1.0125,0.7401162288151681,0.0006986409425735474,0.0,-1.0125,
LSTM,159,1,1.0,0.2760538598522544,3,0.9625,0.001051872968673706,0.0,-1.0125,0.0,0.5160081798676401,4.4539570808410645e-05,0.0,0.47328933431234166,0.26205561496317387,0.001051872968673706,0.0,-1.0125,0.2663665348663926,2.0802021026611328e-05,0.0,0.3647862307737866,0.1891388928052038,0.001051872968673706,0.0,-1.0125,0.7330665569752455,0.001051872968673706,0.0,-1.0125,
LSTM,160,0,0.010749624110758305,0.25831994391046464,3,0.9625,-0.9892503619194031,0.007155969273298979,0.8961857949026479,1.3969838619232178e-08,0.5161166458856314,-0.9892218112945557,0.9892503619194031,0.2515163934956648,0.26223892089910805,-0.7397832870483398,0.9892503619194031,0.10333036460510958,0.2663062559440732,-0.942369818687439,0.9892503619194031,0.24451925734649405,0.1895386700052768,-0.9892503619194031,0.007403419353067875,0.8688066657178546,0.6998596680350602,-0.9892503619194031,0.008576302789151669,0.8894955276096175,0.3712458307587102
LSTM,161,0,0.005968552548438311,0.2594290201086551,3,0.9625,-0.9940314292907715,0.0033374791964888573,0.8984253311623913,4.1443854570388794e-08,0.5170439921785146,-0.9939834475517273,0.9940314292907715,0.2543485373480907,0.26329636410810053,-0.7431110739707947,0.9940314292907715,0.10108616713413476,0.2667581469286233,-0.9647555351257324,0.9940314292907715,0.25067089020801947,0.19124609790742397,-0.9940314292907715,0.0034482909832149744,0.8691241395319065,0.7011467330157757,-0.9940314292907715,0.004428725223988295,0.89531093421809,0.3712458307587102
LSTM,162,0,0.0012281524250283837,0.2592700361274183,3,0.9625,-0.9987718462944031,0.0004293461097404361,0.8996653409078079,1.280568540096283e-09,0.5189244500361383,-0.9977527856826782,0.9987718462944031,0.3210155499426819,0.2621679559815675,-0.7490054368972778,0.9987718462944031,0.17969727298123894,0.26724727801047266,-0.9626640677452087,0.9987718462944031,0.2564539096808849,0.1893188231624663,-0.9987718462944031,0.00046619086060673,0.8825638427535252,0.6913682541344315,-0.9987718462944031,0.0005833808099851012,0.8937058227215657,0.3712458307587102
LSTM,163,0,0.6136838793754578,0.2592345830053091,3,0.9625,-0.38631612062454224,0.4044508934020996,0.7464261133809358,0.0,0.5172313619405031,-0.14799059927463531,0.38631612062454224,0.1820747146737065,0.26320001808926463,-0.1438332200050354,0.38631612062454224,0.09970982402256934,0.26682604500092566,-0.38058745861053467,0.38631612062454224,0.19622970113761662,0.18964063609018922,-0.38631612062454224,0.4146471321582794,0.8016148716868097,0.6525445610750467,-0.38631612062454224,0.36056166887283325,0.7863764040555865,0.4640572884483878
LSTM,164,1,1.0,0.30150330904871225,4,0.95,0.0,0.0,-1.0125,0.0,0.5165746819693595,0.0,0.0,-1.0125,0.26230325479991734,0.0,0.0,-1.0125,0.26669165189377964,0.0,0.0,-1.0125,0.1889289109967649,0.0,0.0,-1.0125,0.726405578199774,0.0,0.0,0.5624976094919067,
LSTM,165,1,1.0,0.27850368013605475,3,0.9625,0.0006192177534103394,0.0,-1.0125,0.0,0.5159791179466993,4.3064355850219727e-05,0.0,0.47307669890438664,0.26222232612781227,0.0006192177534103394,0.0,-1.0125,0.2664953989442438,2.6911497116088867e-05,0.0,0.3646814032573231,0.1890962179750204,0.0006192177534103394,0.0,-1.0125,0.7423177640885115,0.0006192177534103394,0.0,-1.0125,
LSTM,166,0,0.0020250314846634865,0.2589791980572045,3,0.9625,-0.9979749917984009,0.0007244961452670395,0.8995353473752972,3.632158041000366e-08,0.5179022648371756,-0.9978784322738647,0.9979749917984009,0.32113724741755,0.26304538804106414,-0.7476239204406738,0.9979749917984009,0.17321777952437944,0.2680576390121132,-0.7894861698150635,0.9979749917984009,0.2538108710465943,0.18905308190733194,-0.9979749917984009,0.0008207936771214008,0.8804701713506764,0.6880170158110559,-0.9979749917984009,0.000904763350263238,0.8981583044513077,0.3712458307587102
LSTM,167,1,1.0,0.2589865007903427,3,0.9625,0.0033422857522964478,0.0,-1.0125,0.0,0.5162120449822396,7.241964340209961e-06,0.0,0.472968056402443,0.2623160530347377,0.0033422857522964478,0.0,-1.0125,0.2664796691387892,2.9206275939941406e-06,0.0,0.3648620108881122,0.18981738202273846,0.0033422857522964478,0.0,-1.0125,0.7047449361998588,0.0033422857522964478,0.0,-1.0125,
LSTM,168,0,0.011346373707056046,0.258746214909479,3,0.9625,-0.9886536002159119,0.006991554982960224,0.896575271553721,3.3527612686157227e-08,0.5175354760140181,-0.7397700548171997,0.9886536002159119,0.21037223895470802,0.2622498609125614,-0.7388228178024292,0.9886536002159119,0.0978110632471969,0.267028700793162,-0.9857192635536194,0.9886536002159119,0.2213071847165553,0.1889394570607692,-0.9886536002159119,0.007201758213341236,0.8682134966523789,0.7062312241178006,-0.9886536002159119,0.009191717952489853,0.8917036510982796,0.4640572884483878
LSTM,169,1,1.0,0.2796718829777092,3,0.9625,0.0,2.6345252990722656e-05,0.4919170853785313,3.637978807091713e-12,0.5161848331335932,1.1235475540161133e-05,0.0,0.47261638337056544,0.26300489413551986,0.0005891770124435425,0.0,-1.0125,0.2678471989929676,5.066394805908203e-06,0.0,0.3637412351935192,0.19119879696518183,0.0,2.6345252990722656e-05,0.5814853630058849,0.7053473049309105,0.0,2.384185791015625e-07,0.6507122116414075,0.4640572884483878
LSTM,170,1,0.5121799111366272,0.2589325411245227,3,0.9625,-0.4878200888633728,0.3819989562034607,0.7287631987287648,2.9802322387695312e-08,0.5150537120644003,-0.2531238794326782,0.4878200888633728,0.13170639711527343,0.26201971317641437,-0.2409471869468689,0.4878200888633728,0.09756566875464734,0.26660537510178983,-0.487588107585907,0.4878200888633728,0.15530726494871172,0.19054946512915194,-0.4878200888633728,0.3819989562034607,0.8057633255563832,0.7015799169894308,-0.4878200888633728,0.2887212038040161,0.7856550447224764,0.4640572884483878
LSTM,171,1,0.09257491677999496,0.25842266203835607,3,0.9625,-0.9074251055717468,0.051409315317869186,0.8790162594971485,2.2351741790771484e-08,0.5161407107952982,-0.9049155712127686,0.9074249267578125,0.28476545805630926,0.26144463289529085,-0.6621602177619934,0.9074245691299438,0.1609968134964781,0.2659290961455554,-0.8256908059120178,0.9074245691299438,0.22912495899632357,0.18912440189160407,-0.9074251055717468,0.05478421598672867,0.8728379510763238,0.6513000570703298,-0.9074251055717468,0.0603892058134079,0.8443545999932585,0.3712458307587102
LSTM,172,1,1.0,0.27753995591774583,3,0.9625,0.0,0.0,-1.0125,0.0,0.516142109176144,0.0,0.0,-1.0125,0.2620113131124526,0.0,0.0,-1.0125,0.26683839806355536,0.0,0.0,-1.0125,0.1890722750686109,0.0,0.0,-1.0125,0.7280021088663489,0.0,0.0,-1.0125,
LSTM,173,1,1.0,0.2784413530025631,3,0.9625,0.0006456077098846436,0.0,-1.0125,0.0,0.5138209809083492,2.956390380859375e-05,0.0,0.47311016860612876,0.2615532169584185,0.0006456077098846436,0.0,-1.0125,0.2648634279612452,1.4156103134155273e-05,0.0,0.36475869757892276,0.1888084269594401,0.0006456077098846436,0.0,-1.0125,0.7382110708858818,0.0006456077098846436,0.0,-1.0125,
LSTM,174,0,0.00048633190453983843,0.25859691808000207,3,0.9625,-0.9995136857032776,0.0001457252656109631,0.8998404133350966,1.760781742632389e-08,0.5137789589352906,-0.7497215867042542,0.999513566493988,0.4035482607648533,0.26128076389431953,-0.8215243220329285,0.999513566493988,0.2548579784312601,0.26658019283786416,-0.7485859394073486,0.999513566493988,0.33786035056545205,0.18923399387858808,-0.9995136857032776,0.00017389521235600114,0.8974097370718086,0.652497397037223,-0.9995136857032776,0.009587248787283897,0.893362209137212,0.4640572884483878
LSTM,175,0,0.011724461801350117,0.2586240728851408,3,0.9625,-0.9882755279541016,0.008002824150025845,0.8960281763503757,1.0244548320770264e-08,0.521929067093879,-0.7395964860916138,0.9882755279541016,0.1985498624737132,0.26284306193701923,-0.7379075288772583,0.9882755279541016,0.09815255771364062,0.26653018803335726,-0.9832913279533386,0.9882755279541016,0.21082246566489782,0.18969692685641348,-0.9882755279541016,0.008113598451018333,0.8685696600152377,0.6864368258975446,-0.9882755279541016,0.006553617771714926,0.8901150105776445,0.4640572884483878
LSTM,176,0,0.00025144845130853355,0.25707935402169824,3,0.9625,-0.9997485280036926,0.00012627219257410616,0.899840196590824,2.3544998839497566e-08,0.5149440099485219,-0.749292254447937,0.9996676445007324,0.47630677216435413,0.26150228502228856,-0.5254283547401428,0.9996676445007324,0.32584569776752237,0.26656107301823795,-0.749292254447937,0.9996676445007324,0.4360289261995276,0.18975617201067507,-0.9997485280036926,0.00034746385063044727,0.8838548563314825,0.6484208370093256,-0.9997485280036926,0.00015510155935771763,0.8991156727994363,0.5568687461380654
LSTM,177,1,0.8471987843513489,0.2775370399467647,3,0.9625,-0.15280121564865112,0.7047169208526611,0.5987551861211113,0.0,0.517404967918992,-0.01059405505657196,0.15280121564865112,0.09326055364319807,0.26210983004420996,0.08846665918827057,0.15280118584632874,0.09832868400285966,0.2673246751073748,-0.15224851667881012,0.15280121564865112,0.1088142588947687,0.1891981230583042,-0.15280121564865112,0.7047169208526611,0.6991309565686672,0.7023772320244461,-0.15280121564865112,0.6823949217796326,0.6787632392036902,0.2784343730690327
LSTM,178,0,0.011192470788955688,0.25825144187547266,3,0.9625,-0.9888075590133667,0.006826661992818117,0.8965080732644901,2.9802322387695312e-08,0.5149203189648688,-0.9887988567352295,0.9888075590133667,0.22397888674276833,0.2610500149894506,-0.7391824126243591,0.9888075590133667,0.0988332546280195,0.2653056369163096,-0.9758458137512207,0.9888075590133667,0.2314835202293668,0.1901725959032774,-0.9888075590133667,0.007074549328535795,0.8672017067644255,0.7446251700166613,-0.9888075590133667,0.006864816416054964,0.8917804927870154,0.3712458307587102
LSTM,179,0,0.010640044696629047,0.2588605768978596,3,0.9625,-0.989359974861145,0.007435892708599567,0.895781189726526,1.955777406692505e-08,0.5198084390722215,-0.7415434122085571,0.989359974861145,0.21090084469801362,0.26366765098646283,-0.7405344247817993,0.989359974861145,0.09980575149414572,0.2678697030059993,-0.9719679355621338,0.989359974861145,0.219201889231184,0.19046641699969769,-0.989359974861145,0.007690346334129572,0.8688471327829264,0.4618375110439956,-0.989359974861145,0.008446013554930687,0.8885478017140416,0.4640572884483878
LSTM,180,1,0.4432339072227478,0.2594439450185746,3,0.9625,-0.5567660927772522,0.34163838624954224,0.7426273291850345,5.960464477539063e-08,0.5184364260639995,-0.3131977915763855,0.5567660927772522,0.1342394837187182,0.26349509693682194,-0.3112698197364807,0.5567660927772522,0.09754879950868167,0.2678285180591047,-0.556532084941864,0.5567660927772522,0.1570909267545748,0.1906791548244655,-0.5567660927772522,0.34163838624954224,0.8150405113566748,0.7060869189444929,-0.5567660927772522,0.2349054515361786,0.7929857841789179,0.4640572884483878
LSTM,181,1,1.0,0.2795156810898334,3,0.9625,0.0,0.16710709035396576,0.49472684406471124,0.0,0.518047187011689,2.682209014892578e-07,0.0,0.448275880961968,0.2636307480279356,0.0,0.0,-1.0125,0.26794251007959247,2.682209014892578e-07,0.0,0.3106958465260026,0.19185482687316835,0.0,0.16710709035396576,0.5752859325318525,0.7344237028155476,0.0,1.1920928955078125e-07,0.6162140914925378,0.09393648613152658
LSTM,182,0,0.003832997288554907,0.25911246589384973,3,0.9625,-0.996167004108429,0.0019458855967968702,0.8987183270338028,1.3969838619232178e-09,0.5182463461533189,-0.9960975050926208,0.996167004108429,0.2566384993560822,0.2630456800106913,-0.7437079548835754,0.996167004108429,0.10475121006887123,0.2687085948418826,-0.9335066676139832,0.996167004108429,0.24485864177292616,0.1900879661552608,-0.996167004108429,0.0020485129207372665,0.8694634269087089,0.7527086499612778,-0.996167004108429,0.0026448399294167757,0.8923687074196347,0.3712458307587102
LSTM,183,0,0.005609317682683468,0.2612394839525223,3,0.9625,-0.9943906664848328,0.003150109201669693,0.8982008430252579,1.5832483768463135e-08,0.5167779210023582,-0.7457294464111328,0.994390606880188,0.40733039857316244,0.2626785421743989,-0.8064334392547607,0.994390606880188,0.25559322007591057,0.2673490699380636,-0.7441851496696472,0.994390606880188,0.3431151856845178,0.1911909058690071,-0.9943906664848328,0.003991281613707542,0.8984229942366857,0.6537475069053471,-0.9943906664848328,0.0027973938267678022,0.8961890673435773,0.4640572884483878
LSTM,184,0,0.009711699560284615,0.25990177784115076,3,0.9625,-0.9902883172035217,0.00570612121373415,0.8973587361664661,1.6763806343078613e-08,0.5187683568801731,-0.9899336099624634,0.9902883172035217,0.24856685922390165,0.2635613589081913,-0.7396447658538818,0.9902883172035217,0.1022694788948122,0.268140222877264,-0.952206015586853,0.9902883172035217,0.24456824046749936,0.1915430659428239,-0.9902883172035217,0.0057467068545520306,0.8691912016951544,0.7036354439333081,-0.9902883172035217,0.006893941201269627,0.8927692109751797,0.3712458307587102
LSTM,185,0,0.0049950797110795975,0.25956858205609024,3,0.9625,-0.9950048923492432,0.002789361635223031,0.8986193687128594,2.7939677238464355e-08,0.5185540949460119,-0.9948422908782959,0.9950048923492432,0.2983587786131532,0.2631682560313493,-0.7448294162750244,0.9950048923492432,0.1462753120055238,0.2682532670442015,-0.8768669962882996,0.9950048923492432,0.23745799442811055,0.19123309501446784,-0.9950048923492432,0.0028863130137324333,0.8756258541061606,0.7072749719955027,-0.9950048923492432,0.0029600695706903934,0.8964676538328586,0.3712458307587102
LSTM,186,1,1.0,0.27728545502759516,3,0.9625,0.0,0.0,-1.0125,0.0,0.517005527857691,0.0,0.0,0.44722646968023083,0.2623971700668335,0.0,0.0,-1.0125,0.26738714799284935,0.0,0.0,0.31408180027945765,0.18970800610259175,0.0,0.0,-1.0125,0.6540444840211421,0.0,0.0,-1.0125,
LSTM,187,0,0.0025899410247802734,0.25847001001238823,3,0.9625,-0.9974100589752197,0.001204906264320016,0.8993398168242803,0.0,0.517469797981903,-0.9963192343711853,0.9974100589752197,0.37135075864205747,0.26255036192014813,-0.9545422196388245,0.9974100589752197,0.2386818477712287,0.26680878596380353,-0.7474125623703003,0.9974100589752197,0.30841495842568345,0.18985723215155303,-0.9974100589752197,0.0012994820717722178,0.8883509105726519,0.6878696379717439,-0.9974100589752197,0.0008234127890318632,0.898333267447389,0.3712458307587102
LSTM,188,1,1.0,0.27734907483682036,3,0.9625,0.0,0.0,-1.0125,0.0,0.5160209001041949,2.9802322387695312e-08,0.0,0.4479829769321346,0.26208478095941246,0.0,0.0,-1.0125,0.2676251088269055,0.0,0.0,0.31107526073436764,0.1891546610277146,0.0,0.0,-1.0125,0.6866562131326646,0.0,0.0,-1.0125,
LSTM,189,1,0.2401708960533142,0.25921976403333247,3,0.9625,-0.7598291039466858,0.1427113115787506,0.8452149681930625,5.960464477539063e-08,0.5164267609361559,-0.5143100023269653,0.7598291039466858,0.17217027645616567,0.2622320500668138,-0.5140165090560913,0.7598291039466858,0.09943170028346615,0.26549467514269054,-0.7517315745353699,0.7598291039466858,0.18775724141184846,0.18876571487635374,-0.7598291039466858,0.15176430344581604,0.8542314665323036,0.7032630348112434,-0.7598291039466858,0.10815661400556564,0.8178172538753326,0.4640572884483878
LSTM,190,0,0.0004831685801036656,0.2572154689114541,3,0.9625,-0.9995168447494507,0.00010374339763075113,0.899864482946553,1.3329554349184036e-08,0.5150906960479915,-0.7497125864028931,0.9992611408233643,0.440947964899266,0.26173616107553244,-0.5003640651702881,0.9992611408233643,0.35471343216227,0.26581676094792783,-0.7497125864028931,0.9992611408233643,0.4987896890632204,0.1899269421119243,-0.9995168447494507,0.00010374339763075113,0.8318356362468073,0.7452990091405809,-0.9995168447494507,0.00016192221664823592,0.8986429714964994,0.4640572884483878
LSTM,191,0,0.3187680244445801,0.2578810618724674,3,0.9625,-0.6812319755554199,0.17247717082500458,0.8355129952860918,0.0,0.5149554200470448,-0.6812001466751099,0.6812319755554199,0.23423620953301127,0.26108030998148024,-0.4359995126724243,0.6812319755554199,0.11891234042763799,0.26614941703155637,-0.620410144329071,0.6812319755554199,0.21899013790398936,0.18799651903100312,-0.6812319755554199,0.18047384917736053,0.8493253543180095,0.7005746399518102,-0.6812319755554199,0.17102685570716858,0.8099145522175866,0.3712458307587102
